date,rank,song,artist,last-week,peak-rank,weeks-on-board
25/12/99,50,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,68,50,3
25/12/99,51,Heartbreaker,Mariah Carey Featuring Jay-Z,41,1,17
25/12/99,52,Cowboy Take Me Away,Dixie Chicks,61,52,5
25/12/99,53,(You Drive Me) Crazy,Britney Spears,36,10,15
25/12/99,54,My Best Friend,Tim McGraw,64,54,5
25/12/99,55,Pop A Top,Alan Jackson,57,55,7
25/12/99,56,Angels,Robbie Williams,62,56,6
25/12/99,57,All Things Considered,Yankee Grey,55,55,15
25/12/99,58,Will 2K,Will Smith Featuring K-Ci,43,25,9
25/12/99,59,All The Small Things,Blink-182,69,59,4
25/12/99,60,I Love You,Martina McBride,49,24,18
25/12/99,61,Higher,Creed,60,52,16
25/12/99,62,Bling Bling,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",58,36,15
25/12/99,63,Caught Out There,Kelis,67,63,4
25/12/99,64,Deep Inside,Mary J. Blige,73,64,7
25/12/99,65,Something Like That,Tim McGraw,66,28,20
25/12/99,66,Gotta Man,Eve,59,26,15
25/12/99,67,Rhythm Divine,Enrique Iglesias,79,67,4
25/12/99,68,Home To You,John Michael Montgomery,53,45,13
25/12/99,69,Sexual (Li Da Di),Amber,76,69,20
25/12/99,70,Larger Than Life,Backstreet Boys,65,25,15
25/12/99,71,None Of Ur Friends Business,Ginuwine,84,71,3
25/12/99,72,Bug A Boo,Destiny's Child,71,33,14
25/12/99,73,The Chemicals Between Us,Bush,75,67,13
25/12/99,74,She Thinks My Tractor's Sexy,Kenny Chesney,81,74,6
25/12/99,75,Left & Right,D'Angelo Featuring Method Man And Redman,77,75,3
25/12/99,76,There She Goes,Sixpence None The Richer,80,32,16
25/12/99,77,We Can't Be Friends,Deborah Cox With R.L.,63,8,16
25/12/99,78,N 2 Gether Now,Limp Bizkit Featuring Method Man,85,78,4
25/12/99,79,The Great Beyond,R.E.M.,,79,1
25/12/99,80,Smile,Lonestar,89,80,2
25/12/99,81,Come On Over,Shania Twain,70,58,10
25/12/99,82,The Rockafeller Skank,Fatboy Slim,83,77,23
25/12/99,83,Say My Name,Destiny's Child,,83,1
25/12/99,84,Tha Block Is Hot,Lil' Wayne Featuring Juvenile & B.G.,92,84,4
25/12/99,85,Music Of My Heart,'N Sync & Gloria Estefan,86,2,17
25/12/99,86,No More Rain (In This Cloud),Angie Stone,,86,1
25/12/99,87,Guerrilla Radio,Rage Against The Machine,91,69,9
25/12/99,88,Notorious B.I.G.,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,82,82,3
25/12/99,89,Auld Lang Syne,Kenny G,,89,1
25/12/99,90,Give You What You Want (Fa Sure),Chico DeBarge,78,71,10
25/12/99,91,Steam,Ty Herndon,88,83,11
25/12/99,92,The Greatest Romance Ever Sold,Prince,87,63,10
25/12/99,93,I Want It All,Warren G Featuring Mack 10,72,23,15
25/12/99,94,"Live, Laugh, Love",Clay Walker,94,94,4
25/12/99,95,Re-arranged,Limp Bizkit,90,90,4
25/12/99,96,One Night Stand,J-Shin Featuring LaTocha Scott,,96,1
25/12/99,97,Deck The Halls,SHeDAISY,,97,1
25/12/99,98,Still D.R.E.,Dr. Dre Featuring Snoop Dogg,98,93,4
25/12/99,99,L.A. Song,Beth Hart,99,98,5
25/12/99,100,NAStradamus,Nas,100,92,5
18/12/99,1,Smooth,Santana Featuring Rob Thomas,1,1,21
18/12/99,2,Back At One,Brian McKnight,2,2,17
18/12/99,3,I Wanna Love You Forever,Jessica Simpson,3,3,10
18/12/99,4,I Knew I Loved You,Savage Garden,6,4,9
18/12/99,5,My Love Is Your Love,Whitney Houston,5,5,16
18/12/99,6,I Need To Know,Marc Anthony,4,3,15
18/12/99,7,U Know What's Up,Donell Jones,7,7,13
18/12/99,8,Waiting For Tonight,Jennifer Lopez,9,8,10
18/12/99,9,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",13,9,4
18/12/99,10,24-Jul,Kevon Edmonds,17,10,7
18/12/99,11,Bring It All To Me,Blaque,14,11,9
18/12/99,12,Steal My Sunshine,Len,11,9,19
18/12/99,13,Mambo No. 5 (A Little Bit Of...),Lou Bega,8,3,17
18/12/99,14,Girl On TV,LFO,10,10,5
18/12/99,15,Unpretty,TLC,12,1,26
18/12/99,16,Then The Morning Comes,Smash Mouth,19,16,8
18/12/99,17,Where My Girls At?,702,15,4,34
18/12/99,18,What A Girl Wants,Christina Aguilera,28,18,4
18/12/99,19,Satisfy You,Puff Daddy Featuring R. Kelly,16,2,13
18/12/99,20,Get Gone,Ideal,18,13,18
18/12/99,21,"4, 5, 6",Sole Featuring JT Money & Kandi,27,21,8
18/12/99,22,Meet Virginia,Train,24,22,11
18/12/99,23,Someday,Sugar Ray,20,7,25
18/12/99,24,Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne,22,19,24
18/12/99,25,Learn To Fly,Foo Fighters,30,25,10
18/12/99,26,Big Deal,LeAnn Rimes,29,26,10
18/12/99,27,15 Minutes,Marc Nelson,36,27,12
18/12/99,28,Breathe,Faith Hill,35,28,7
18/12/99,29,Blue (Da Ba Dee),Eiffel 65,67,29,2
18/12/99,30,He Didn't Have To Be,Brad Paisley,33,30,9
18/12/99,31,When I Said I Do,Clint Black,31,31,10
18/12/99,32,He Can't Love U,Jagged Edge,54,32,2
18/12/99,33,Black Balloon,Goo Goo Dolls,42,16,24
18/12/99,34,That's The Way It Is,Celine Dion,44,34,6
18/12/99,35,Hanginaround,Counting Crows,37,35,7
18/12/99,36,(You Drive Me) Crazy,Britney Spears,23,10,14
18/12/99,37,Got Your Money,Ol' Dirty Bastard Featuring Kelis,40,37,9
18/12/99,38,Get It On Tonite,Montell Jordan,43,38,9
18/12/99,39,Shake Your Bon-Bon,Ricky Martin,39,39,5
18/12/99,40,Stay The Night,IMx,34,31,11
18/12/99,41,Heartbreaker,Mariah Carey Featuring Jay-Z,21,1,16
18/12/99,42,If You Love Me,Mint Condition,41,30,7
18/12/99,43,Will 2K,Will Smith Featuring K-Ci,25,25,8
18/12/99,44,She's So High,Tal Bachman,47,14,27
18/12/99,45,Genie In A Bottle,Christina Aguilera,32,1,25
18/12/99,46,Dancin',Guy,,46,1
18/12/99,47,Scar Tissue,Red Hot Chili Peppers,26,9,29
18/12/99,48,Got To Get It,Sisqo Featuring Make It Hot,58,48,5
18/12/99,49,I Love You,Martina McBride,38,24,17
18/12/99,50,You Can Do It,Ice Cube Featuring Mack 10 & Ms. Toi,66,50,3
18/12/99,51,What Do You Say,Reba,56,51,8
18/12/99,52,Take A Picture,Filter,64,52,4
18/12/99,53,Home To You,John Michael Montgomery,45,45,12
18/12/99,54,Don't Say You Love Me,M2M,46,46,5
18/12/99,55,All Things Considered,Yankee Grey,55,55,14
18/12/99,56,I Do (Cherish You),98 Degrees,48,13,20
18/12/99,57,Pop A Top,Alan Jackson,63,57,6
18/12/99,58,Bling Bling,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",51,36,14
18/12/99,59,Gotta Man,Eve,52,26,14
18/12/99,60,Higher,Creed,57,52,15
18/12/99,61,Cowboy Take Me Away,Dixie Chicks,70,61,4
18/12/99,62,Angels,Robbie Williams,69,62,5
18/12/99,63,We Can't Be Friends,Deborah Cox With R.L.,49,8,15
18/12/99,64,My Best Friend,Tim McGraw,71,64,4
18/12/99,65,Larger Than Life,Backstreet Boys,53,25,14
18/12/99,66,Something Like That,Tim McGraw,60,28,19
18/12/99,67,Caught Out There,Kelis,68,67,3
18/12/99,68,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,82,68,2
18/12/99,69,All The Small Things,Blink-182,76,69,3
18/12/99,70,Come On Over,Shania Twain,61,58,9
18/12/99,71,Bug A Boo,Destiny's Child,65,33,13
18/12/99,72,I Want It All,Warren G Featuring Mack 10,62,23,14
18/12/99,73,Deep Inside,Mary J. Blige,75,73,6
18/12/99,74,She's All I Ever Had,Ricky Martin,73,2,20
18/12/99,75,The Chemicals Between Us,Bush,72,67,12
18/12/99,76,Sexual (Li Da Di),Amber,79,76,19
18/12/99,77,Left & Right,D'Angelo Featuring Method Man And Redman,93,77,2
18/12/99,78,Give You What You Want (Fa Sure),Chico DeBarge,78,71,9
18/12/99,79,Rhythm Divine,Enrique Iglesias,84,79,3
18/12/99,80,There She Goes,Sixpence None The Richer,59,32,15
18/12/99,81,She Thinks My Tractor's Sexy,Kenny Chesney,81,81,5
18/12/99,82,Notorious B.I.G.,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,90,82,2
18/12/99,83,The Rockafeller Skank,Fatboy Slim,77,77,22
18/12/99,84,None Of Ur Friends Business,Ginuwine,94,84,2
18/12/99,85,N 2 Gether Now,Limp Bizkit Featuring Method Man,88,85,3
18/12/99,86,Music Of My Heart,'N Sync & Gloria Estefan,80,2,16
18/12/99,87,The Greatest Romance Ever Sold,Prince,74,63,9
18/12/99,88,Steam,Ty Herndon,85,83,10
18/12/99,89,Smile,Lonestar,,89,1
18/12/99,90,Re-arranged,Limp Bizkit,91,90,3
18/12/99,91,Guerrilla Radio,Rage Against The Machine,87,69,8
18/12/99,92,Tha Block Is Hot,Lil' Wayne Featuring Juvenile & B.G.,89,89,3
18/12/99,93,The Dolphin's Cry,Live,92,78,10
18/12/99,94,"Live, Laugh, Love",Clay Walker,95,94,3
18/12/99,95,What Do You Say To That,George Strait,83,45,16
18/12/99,96,If I Could Turn Back The Hands Of Time,R. Kelly,86,12,17
18/12/99,97,The Christmas Song (Chestnuts Roasting On An Open Fire),Christina Aguilera,,97,1
18/12/99,98,Still D.R.E.,Dr. Dre Featuring Snoop Dogg,,93,3
18/12/99,99,L.A. Song,Beth Hart,98,98,4
18/12/99,100,NAStradamus,Nas,96,92,4
11/12/99,1,Smooth,Santana Featuring Rob Thomas,1,1,20
11/12/99,2,Back At One,Brian McKnight,2,2,16
11/12/99,3,I Wanna Love You Forever,Jessica Simpson,5,3,9
11/12/99,4,I Need To Know,Marc Anthony,3,3,14
11/12/99,5,My Love Is Your Love,Whitney Houston,6,5,15
11/12/99,6,I Knew I Loved You,Savage Garden,7,6,8
11/12/99,7,U Know What's Up,Donell Jones,9,7,12
11/12/99,8,Mambo No. 5 (A Little Bit Of...),Lou Bega,4,3,16
11/12/99,9,Waiting For Tonight,Jennifer Lopez,8,8,9
11/12/99,10,Girl On TV,LFO,15,10,4
11/12/99,11,Steal My Sunshine,Len,11,9,18
11/12/99,12,Unpretty,TLC,10,1,25
11/12/99,13,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",21,13,3
11/12/99,14,Bring It All To Me,Blaque,17,14,8
11/12/99,15,Where My Girls At?,702,13,4,33
11/12/99,16,Satisfy You,Puff Daddy Featuring R. Kelly,12,2,12
11/12/99,17,24-Jul,Kevon Edmonds,22,17,6
11/12/99,18,Get Gone,Ideal,16,13,17
11/12/99,19,Then The Morning Comes,Smash Mouth,23,19,7
11/12/99,20,Someday,Sugar Ray,19,7,24
11/12/99,21,Heartbreaker,Mariah Carey Featuring Jay-Z,14,1,15
11/12/99,22,Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne,20,19,23
11/12/99,23,(You Drive Me) Crazy,Britney Spears,18,10,13
11/12/99,24,Meet Virginia,Train,26,24,10
11/12/99,25,Will 2K,Will Smith Featuring K-Ci,25,25,7
11/12/99,26,Scar Tissue,Red Hot Chili Peppers,24,9,28
11/12/99,27,"4, 5, 6",Sole Featuring JT Money & Kandi,41,27,7
11/12/99,28,What A Girl Wants,Christina Aguilera,51,28,3
11/12/99,29,Big Deal,LeAnn Rimes,37,29,9
11/12/99,30,Learn To Fly,Foo Fighters,32,30,9
11/12/99,31,When I Said I Do,Clint Black,33,31,9
11/12/99,32,Genie In A Bottle,Christina Aguilera,28,1,24
11/12/99,33,He Didn't Have To Be,Brad Paisley,43,33,8
11/12/99,34,Stay The Night,IMx,34,31,10
11/12/99,35,Breathe,Faith Hill,42,35,6
11/12/99,36,15 Minutes,Marc Nelson,29,29,11
11/12/99,37,Hanginaround,Counting Crows,46,37,6
11/12/99,38,I Love You,Martina McBride,31,24,16
11/12/99,39,Shake Your Bon-Bon,Ricky Martin,52,39,4
11/12/99,40,Got Your Money,Ol' Dirty Bastard Featuring Kelis,48,40,8
11/12/99,41,If You Love Me,Mint Condition,35,30,6
11/12/99,42,Black Balloon,Goo Goo Dolls,47,16,23
11/12/99,43,Get It On Tonite,Montell Jordan,54,43,8
11/12/99,44,That's The Way It Is,Celine Dion,49,44,5
11/12/99,45,Home To You,John Michael Montgomery,45,45,11
11/12/99,46,Don't Say You Love Me,M2M,62,46,4
11/12/99,47,She's So High,Tal Bachman,40,14,26
11/12/99,48,I Do (Cherish You),98 Degrees,27,13,19
11/12/99,49,We Can't Be Friends,Deborah Cox With R.L.,44,8,14
11/12/99,50,All Star,Smash Mouth,36,4,30
11/12/99,51,Bling Bling,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",39,36,13
11/12/99,52,Gotta Man,Eve,38,26,13
11/12/99,53,Larger Than Life,Backstreet Boys,30,25,13
11/12/99,54,He Can't Love U,Jagged Edge,,54,1
11/12/99,55,All Things Considered,Yankee Grey,60,55,13
11/12/99,56,What Do You Say,Reba,63,56,7
11/12/99,57,Higher,Creed,57,52,14
11/12/99,58,Got To Get It,Sisqo Featuring Make It Hot,73,58,4
11/12/99,59,There She Goes,Sixpence None The Richer,53,32,14
11/12/99,60,Something Like That,Tim McGraw,55,28,18
11/12/99,61,Come On Over,Shania Twain,58,58,8
11/12/99,62,I Want It All,Warren G Featuring Mack 10,61,23,13
11/12/99,63,Pop A Top,Alan Jackson,64,63,5
11/12/99,64,Take A Picture,Filter,74,64,3
11/12/99,65,Bug A Boo,Destiny's Child,56,33,12
11/12/99,66,You Can Do It,Ice Cube Featuring Mack 10 & Ms. Toi,86,66,2
11/12/99,67,Blue (Da Ba Dee),Eiffel 65,,67,1
11/12/99,68,Caught Out There,Kelis,84,68,2
11/12/99,69,Angels,Robbie Williams,69,69,4
11/12/99,70,Cowboy Take Me Away,Dixie Chicks,72,70,3
11/12/99,71,My Best Friend,Tim McGraw,76,71,3
11/12/99,72,The Chemicals Between Us,Bush,67,67,11
11/12/99,73,She's All I Ever Had,Ricky Martin,59,2,19
11/12/99,74,The Greatest Romance Ever Sold,Prince,68,63,8
11/12/99,75,Deep Inside,Mary J. Blige,75,75,5
11/12/99,76,All The Small Things,Blink-182,89,76,2
11/12/99,77,The Rockafeller Skank,Fatboy Slim,77,77,21
11/12/99,78,Give You What You Want (Fa Sure),Chico DeBarge,71,71,8
11/12/99,79,Sexual (Li Da Di),Amber,88,79,18
11/12/99,80,Music Of My Heart,'N Sync & Gloria Estefan,70,2,15
11/12/99,81,She Thinks My Tractor's Sexy,Kenny Chesney,81,81,4
11/12/99,82,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,,82,1
11/12/99,83,What Do You Say To That,George Strait,65,45,15
11/12/99,84,Rhythm Divine,Enrique Iglesias,90,84,2
11/12/99,85,Steam,Ty Herndon,85,83,9
11/12/99,86,If I Could Turn Back The Hands Of Time,R. Kelly,66,12,16
11/12/99,87,Guerrilla Radio,Rage Against The Machine,83,69,7
11/12/99,88,N 2 Gether Now,Limp Bizkit Featuring Method Man,94,88,2
11/12/99,89,Tha Block Is Hot,Lil' Wayne Featuring Juvenile & B.G.,99,89,2
11/12/99,90,Notorious B.I.G.,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,,90,1
11/12/99,91,Re-arranged,Limp Bizkit,91,91,2
11/12/99,92,The Dolphin's Cry,Live,80,78,9
11/12/99,93,Left & Right,D'Angelo Featuring Method Man And Redman,,93,1
11/12/99,94,None Of Ur Friends Business,Ginuwine,,94,1
11/12/99,95,"Live, Laugh, Love",Clay Walker,95,95,2
11/12/99,96,NAStradamus,Nas,92,92,3
11/12/99,97,I'm Already Taken,Steve Wariner,82,42,14
11/12/99,98,L.A. Song,Beth Hart,100,98,3
11/12/99,99,Beauty,Dru Hill,96,79,12
11/12/99,100,Candy,Mandy Moore,78,41,14
4/12/99,1,Smooth,Santana Featuring Rob Thomas,1,1,19
4/12/99,2,Back At One,Brian McKnight,2,2,15
4/12/99,3,I Need To Know,Marc Anthony,3,3,13
4/12/99,4,Mambo No. 5 (A Little Bit Of...),Lou Bega,4,3,15
4/12/99,5,I Wanna Love You Forever,Jessica Simpson,5,5,8
4/12/99,6,My Love Is Your Love,Whitney Houston,6,6,14
4/12/99,7,I Knew I Loved You,Savage Garden,13,7,7
4/12/99,8,Waiting For Tonight,Jennifer Lopez,9,8,8
4/12/99,9,U Know What's Up,Donell Jones,11,9,11
4/12/99,10,Unpretty,TLC,7,1,24
4/12/99,11,Steal My Sunshine,Len,12,9,17
4/12/99,12,Satisfy You,Puff Daddy Featuring R. Kelly,10,2,11
4/12/99,13,Where My Girls At?,702,15,4,32
4/12/99,14,Heartbreaker,Mariah Carey Featuring Jay-Z,8,1,14
4/12/99,15,Girl On TV,LFO,16,15,3
4/12/99,16,Get Gone,Ideal,14,13,16
4/12/99,17,Bring It All To Me,Blaque,19,17,7
4/12/99,18,(You Drive Me) Crazy,Britney Spears,17,10,12
4/12/99,19,Someday,Sugar Ray,18,7,23
4/12/99,20,Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne,21,19,22
4/12/99,21,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",36,21,2
4/12/99,22,24-Jul,Kevon Edmonds,68,22,5
4/12/99,23,Then The Morning Comes,Smash Mouth,27,23,6
4/12/99,24,Scar Tissue,Red Hot Chili Peppers,20,9,27
4/12/99,25,Will 2K,Will Smith Featuring K-Ci,26,25,6
4/12/99,26,Meet Virginia,Train,32,26,9
4/12/99,27,I Do (Cherish You),98 Degrees,23,13,18
4/12/99,28,Genie In A Bottle,Christina Aguilera,22,1,23
4/12/99,29,15 Minutes,Marc Nelson,44,29,10
4/12/99,30,Larger Than Life,Backstreet Boys,28,25,12
4/12/99,31,I Love You,Martina McBride,25,24,15
4/12/99,32,Learn To Fly,Foo Fighters,42,32,8
4/12/99,33,When I Said I Do,Clint Black,35,33,8
4/12/99,34,Stay The Night,IMx,31,31,9
4/12/99,35,If You Love Me,Mint Condition,30,30,5
4/12/99,36,All Star,Smash Mouth,29,4,29
4/12/99,37,Big Deal,LeAnn Rimes,41,37,8
4/12/99,38,Gotta Man,Eve,33,26,12
4/12/99,39,Bling Bling,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",40,36,12
4/12/99,40,She's So High,Tal Bachman,34,14,25
4/12/99,41,"4, 5, 6",Sole Featuring JT Money & Kandi,47,41,6
4/12/99,42,Breathe,Faith Hill,51,42,5
4/12/99,43,He Didn't Have To Be,Brad Paisley,46,43,7
4/12/99,44,We Can't Be Friends,Deborah Cox With R.L.,24,8,13
4/12/99,45,Home To You,John Michael Montgomery,48,45,10
4/12/99,46,Hanginaround,Counting Crows,60,46,5
4/12/99,47,Black Balloon,Goo Goo Dolls,38,16,22
4/12/99,48,Got Your Money,Ol' Dirty Bastard Featuring Kelis,59,48,7
4/12/99,49,That's The Way It Is,Celine Dion,65,49,4
4/12/99,50,American Woman,Lenny Kravitz,49,49,21
4/12/99,51,What A Girl Wants,Christina Aguilera,71,51,2
4/12/99,52,Shake Your Bon-Bon,Ricky Martin,66,52,3
4/12/99,53,There She Goes,Sixpence None The Richer,43,32,13
4/12/99,54,Get It On Tonite,Montell Jordan,61,54,7
4/12/99,55,Something Like That,Tim McGraw,54,28,17
4/12/99,56,Bug A Boo,Destiny's Child,39,33,11
4/12/99,57,Higher,Creed,57,52,13
4/12/99,58,Come On Over,Shania Twain,58,58,7
4/12/99,59,She's All I Ever Had,Ricky Martin,52,2,18
4/12/99,60,All Things Considered,Yankee Grey,64,60,12
4/12/99,61,I Want It All,Warren G Featuring Mack 10,37,23,12
4/12/99,62,Don't Say You Love Me,M2M,53,53,3
4/12/99,63,What Do You Say,Reba,69,63,6
4/12/99,64,Pop A Top,Alan Jackson,70,64,4
4/12/99,65,What Do You Say To That,George Strait,56,45,14
4/12/99,66,If I Could Turn Back The Hands Of Time,R. Kelly,45,12,15
4/12/99,67,The Chemicals Between Us,Bush,75,67,10
4/12/99,68,The Greatest Romance Ever Sold,Prince,63,63,7
4/12/99,69,Angels,Robbie Williams,77,69,3
4/12/99,70,Music Of My Heart,'N Sync & Gloria Estefan,62,2,14
4/12/99,71,Give You What You Want (Fa Sure),Chico DeBarge,78,71,7
4/12/99,72,Cowboy Take Me Away,Dixie Chicks,79,72,2
4/12/99,73,Got To Get It,Sisqo Featuring Make It Hot,76,73,3
4/12/99,74,Take A Picture,Filter,91,74,2
4/12/99,75,Deep Inside,Mary J. Blige,80,75,4
4/12/99,76,My Best Friend,Tim McGraw,85,76,2
4/12/99,77,The Rockafeller Skank,Fatboy Slim,87,77,20
4/12/99,78,Candy,Mandy Moore,67,41,13
4/12/99,79,I'll Go Crazy,Andy Griggs,73,65,10
4/12/99,80,The Dolphin's Cry,Live,81,78,8
4/12/99,81,She Thinks My Tractor's Sexy,Kenny Chesney,86,81,3
4/12/99,82,I'm Already Taken,Steve Wariner,72,42,13
4/12/99,83,Guerrilla Radio,Rage Against The Machine,84,69,6
4/12/99,84,Caught Out There,Kelis,,84,1
4/12/99,85,Steam,Ty Herndon,83,83,8
4/12/99,86,You Can Do It,Ice Cube Featuring Mack 10 & Ms. Toi,,86,1
4/12/99,87,A Man Ain't Made Of Stone,Randy Travis,82,82,4
4/12/99,88,Sexual (Li Da Di),Amber,88,88,17
4/12/99,89,All The Small Things,Blink-182,,89,1
4/12/99,90,Rhythm Divine,Enrique Iglesias,,90,1
4/12/99,91,Re-arranged,Limp Bizkit,,91,1
4/12/99,92,NAStradamus,Nas,94,92,2
4/12/99,93,Still D.R.E.,Dr. Dre Featuring Snoop Dogg,93,93,2
4/12/99,94,N 2 Gether Now,Limp Bizkit Featuring Method Man,,94,1
4/12/99,95,"Live, Laugh, Love",Clay Walker,,95,1
4/12/99,96,Beauty,Dru Hill,97,79,11
4/12/99,97,B-Please,Snoop Dogg Featuring Xzibit & Nate Dogg,96,77,9
4/12/99,98,Lonely And Gone,Montgomery Gentry,74,46,19
4/12/99,99,Tha Block Is Hot,Lil' Wayne Featuring Juvenile & B.G.,,99,1
4/12/99,100,L.A. Song,Beth Hart,99,99,2
27/11/99,1,Smooth,Santana Featuring Rob Thomas,1,1,18
27/11/99,2,Back At One,Brian McKnight,2,2,14
27/11/99,3,I Need To Know,Marc Anthony,4,3,12
27/11/99,4,Mambo No. 5 (A Little Bit Of...),Lou Bega,3,3,14
27/11/99,5,I Wanna Love You Forever,Jessica Simpson,9,5,7
27/11/99,6,My Love Is Your Love,Whitney Houston,8,6,13
27/11/99,7,Unpretty,TLC,7,1,23
27/11/99,8,Heartbreaker,Mariah Carey Featuring Jay-Z,5,1,13
27/11/99,9,Waiting For Tonight,Jennifer Lopez,11,9,7
27/11/99,10,Satisfy You,Puff Daddy Featuring R. Kelly,6,2,10
27/11/99,11,U Know What's Up,Donell Jones,12,11,10
27/11/99,12,Steal My Sunshine,Len,10,9,16
27/11/99,13,I Knew I Loved You,Savage Garden,20,13,6
27/11/99,14,Get Gone,Ideal,13,13,15
27/11/99,15,Where My Girls At?,702,16,4,31
27/11/99,16,Girl On TV,LFO,60,16,2
27/11/99,17,(You Drive Me) Crazy,Britney Spears,14,10,11
27/11/99,18,Someday,Sugar Ray,15,7,22
27/11/99,19,Bring It All To Me,Blaque,24,19,6
27/11/99,20,Scar Tissue,Red Hot Chili Peppers,17,9,26
27/11/99,21,Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne,19,19,21
27/11/99,22,Genie In A Bottle,Christina Aguilera,18,1,22
27/11/99,23,I Do (Cherish You),98 Degrees,21,13,17
27/11/99,24,We Can't Be Friends,Deborah Cox With R.L.,22,8,12
27/11/99,25,I Love You,Martina McBride,26,24,14
27/11/99,26,Will 2K,Will Smith Featuring K-Ci,32,26,5
27/11/99,27,Then The Morning Comes,Smash Mouth,46,27,5
27/11/99,28,Larger Than Life,Backstreet Boys,25,25,11
27/11/99,29,All Star,Smash Mouth,27,4,28
27/11/99,30,If You Love Me,Mint Condition,30,30,4
27/11/99,31,Stay The Night,IMx,36,31,8
27/11/99,32,Meet Virginia,Train,40,32,8
27/11/99,33,Gotta Man,Eve,29,26,11
27/11/99,34,She's So High,Tal Bachman,34,14,24
27/11/99,35,When I Said I Do,Clint Black,42,35,7
27/11/99,36,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",,36,1
27/11/99,37,I Want It All,Warren G Featuring Mack 10,23,23,11
27/11/99,38,Black Balloon,Goo Goo Dolls,33,16,21
27/11/99,39,Bug A Boo,Destiny's Child,38,33,10
27/11/99,40,Bling Bling,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",37,36,11
27/11/99,41,Big Deal,LeAnn Rimes,48,41,7
27/11/99,42,Learn To Fly,Foo Fighters,52,42,7
27/11/99,43,There She Goes,Sixpence None The Richer,45,32,12
27/11/99,44,15 Minutes,Marc Nelson,41,41,9
27/11/99,45,If I Could Turn Back The Hands Of Time,R. Kelly,28,12,14
27/11/99,46,He Didn't Have To Be,Brad Paisley,53,46,6
27/11/99,47,"4, 5, 6",Sole Featuring JT Money & Kandi,56,47,5
27/11/99,48,Home To You,John Michael Montgomery,54,48,9
27/11/99,49,American Woman,Lenny Kravitz,49,49,20
27/11/99,50,Spend My Life With You,Eric Benet Featuring Tamia,35,21,22
27/11/99,51,Breathe,Faith Hill,62,51,4
27/11/99,52,She's All I Ever Had,Ricky Martin,47,2,17
27/11/99,53,Don't Say You Love Me,M2M,72,53,2
27/11/99,54,Something Like That,Tim McGraw,43,28,16
27/11/99,55,Vivrant Thing,Q-Tip,44,26,20
27/11/99,56,What Do You Say To That,George Strait,51,45,13
27/11/99,57,Higher,Creed,57,52,12
27/11/99,58,Come On Over,Shania Twain,58,58,6
27/11/99,59,Got Your Money,Ol' Dirty Bastard Featuring Kelis,61,59,6
27/11/99,60,Hanginaround,Counting Crows,66,60,4
27/11/99,61,Get It On Tonite,Montell Jordan,67,61,6
27/11/99,62,Music Of My Heart,'N Sync & Gloria Estefan,50,2,13
27/11/99,63,The Greatest Romance Ever Sold,Prince,63,63,6
27/11/99,64,All Things Considered,Yankee Grey,64,64,11
27/11/99,65,That's The Way It Is,Celine Dion,68,65,3
27/11/99,66,Shake Your Bon-Bon,Ricky Martin,74,66,2
27/11/99,67,Candy,Mandy Moore,69,41,12
27/11/99,68,24-Jul,Kevon Edmonds,76,68,4
27/11/99,69,What Do You Say,Reba,71,69,5
27/11/99,70,Pop A Top,Alan Jackson,73,70,3
27/11/99,71,What A Girl Wants,Christina Aguilera,,71,1
27/11/99,72,I'm Already Taken,Steve Wariner,59,42,12
