date,rank,song,artist,last-week,peak-rank,weeks-on-board
9/1/88,100,Don't Tell Me The Time,Martha Davis,99,80,8
2/1/88,1,Faith,George Michael,1,1,11
2/1/88,2,So Emotional,Whitney Houston,2,2,10
2/1/88,3,Is This Love,Whitesnake,3,2,11
2/1/88,4,Got My Mind Set On You,George Harrison,4,4,11
2/1/88,5,Shake Your Love,Debbie Gibson,5,4,14
2/1/88,6,Don't You Want Me,Jody Watley,6,6,14
2/1/88,7,The Way You Make Me Feel,Michael Jackson,7,7,7
2/1/88,8,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,8,8,15
2/1/88,9,Cherry Bomb,John Mellencamp,9,9,11
2/1/88,10,Need You Tonight,INXS,10,10,11
2/1/88,11,Valerie,Steve Winwood,11,9,17
2/1/88,12,Tell It To My Heart(Dub),Taylor Dayne,12,12,13
2/1/88,13,Candle In The Wind,Elton John,13,13,9
2/1/88,14,Dude (Looks Like A Lady),Aerosmith,14,14,14
2/1/88,15,Hazy Shade Of Winter,The Bangles,15,15,8
2/1/88,16,Could've Been,Tiffany,16,16,6
2/1/88,17,Heaven Is A Place On Earth,Belinda Carlisle,17,1,15
2/1/88,18,There's The Girl,Heart,18,18,9
2/1/88,19,Animal,Def Leppard,19,19,13
2/1/88,20,Seasons Change,Expose,20,20,6
2/1/88,21,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,21,1,15
2/1/88,22,Crazy,Icehouse,22,22,12
2/1/88,23,I Could Never Take The Place Of Your Man,Prince,23,23,8
2/1/88,24,That's What Love Is All About,Michael Bolton,24,19,18
2/1/88,25,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,25,25,9
2/1/88,26,I Want To Be Your Man,Roger,26,26,8
2/1/88,27,Power Of Love,Laura Branigan,27,27,11
2/1/88,28,We'll Be Together,Sting,28,7,13
2/1/88,29,Should've Known Better,Richard Marx,29,3,15
2/1/88,30,Tunnel Of Love,Bruce Springsteen,30,30,5
2/1/88,31,I Live For Your Love,Natalie Cole,31,31,9
2/1/88,32,True Faith,New Order,32,32,11
2/1/88,33,Say You Will,Foreigner,33,33,5
2/1/88,34,Don't Shed A Tear,Paul Carrack,34,34,8
2/1/88,35,Pop Goes The World,Men Without Hats,35,35,10
2/1/88,36,Honestly,Stryper,36,36,9
2/1/88,37,Motortown,The Kane Gang,37,36,12
2/1/88,38,Everywhere,Fleetwood Mac,38,38,6
2/1/88,39,What Have I Done To Deserve This?,Pet Shop Boys & Dusty Springfield,39,39,4
2/1/88,40,Push It,Salt-N-Pepa,40,40,7
2/1/88,41,Just Like Heaven,The Cure,41,41,13
2/1/88,42,The One I Love,R.E.M.,42,9,16
2/1/88,43,I Think We're Alone Now,Tiffany,43,1,19
2/1/88,44,I Found Someone,Cher,44,44,7
2/1/88,45,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,45,45,7
2/1/88,46,Pump Up The Volume,M/A/R/R/S,46,46,6
2/1/88,47,I Don't Mind At All,Bourgeois Tagg,47,38,13
2/1/88,48,I Can't Help It,Bananarama,48,48,7
2/1/88,49,Skeletons,Stevie Wonder,49,19,12
2/1/88,50,I Do You,The Jets,50,20,12
2/1/88,51,Because Of You,The Cover Girls,51,51,6
2/1/88,52,Mony Mony,Billy Idol,52,1,18
2/1/88,53,In God's Country,U2,53,53,5
2/1/88,54,You And Me Tonight,Deja,54,54,7
2/1/88,55,She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),55,55,3
2/1/88,56,853-5937,Squeeze,56,56,3
2/1/88,57,I've Been In Love Before,Cutting Crew,57,9,18
2/1/88,58,(Baby Tell Me) Can You Dance,Shanice Wilson,58,50,9
2/1/88,59,Lover's Lane,Georgio,59,59,5
2/1/88,60,Hot In The City,Billy Idol,60,23,21
2/1/88,61,Never Gonna Give You Up,Rick Astley,61,61,3
2/1/88,62,Hourglass,Squeeze,62,15,16
2/1/88,63,Dear Mr. Jesus,Powersource (Solo...Sharon),63,63,3
2/1/88,64,Rhythm Of Love,Yes,64,64,3
2/1/88,65,Never Thought (That I Could Love),Dan Hill,65,65,4
2/1/88,66,System Of Survival,"Earth, Wind & Fire",66,60,10
2/1/88,67,Hot Hot Hot,Buster Poindexter & His Banshees Of Blue,67,67,4
2/1/88,68,Reason To Live,KISS,68,68,5
2/1/88,69,I Won't Forget You,Poison,69,13,18
2/1/88,70,I Need A Man,Eurythmics,70,70,3
2/1/88,71,Little Lies,Fleetwood Mac,71,4,19
2/1/88,72,Breakout,Swing Out Sister,72,6,21
2/1/88,73,Love Will Find A Way,Yes,73,30,14
2/1/88,74,Criticize,Alexander O'Neal,74,70,8
2/1/88,75,U Got The Look,Prince,75,2,23
2/1/88,76,Twilight World,Swing Out Sister,76,76,3
2/1/88,77,Throwaway,Mick Jagger,77,67,6
2/1/88,78,Brilliant Disguise,Bruce Springsteen,78,5,14
2/1/88,79,In My Dreams,REO Speedwagon,79,19,25
2/1/88,80,"Live My Life (From The Film ""Hiding Out"")",Boy George,80,80,2
2/1/88,81,Rain In The Summertime,The Alarm,81,81,3
2/1/88,82,Burning Like A Flame,Dokken,82,82,3
2/1/88,83,She's Fly,Tony Terry,83,82,6
2/1/88,84,Silent Morning,Noel,84,47,20
2/1/88,85,Cherokee,Europe,85,72,6
2/1/88,86,Someone To Love Me For Me,Lisa Lisa And Cult Jam Featuring Full Force,86,78,8
2/1/88,87,We've Only Just Begun (The Romance Is Not Over),Glenn Jones,87,66,10
2/1/88,88,Lonely Won't Leave Me Alone,Glenn Medeiros,88,88,3
2/1/88,89,Let Me Be The One,Expose,89,7,21
2/1/88,90,What's Too Much,Smokey Robinson,90,79,8
2/1/88,91,You're All I Need,Motley Crue,91,83,6
2/1/88,92,Special Way,Kool & The Gang,92,72,12
2/1/88,93,Eagles Fly,Sammy Hagar,93,82,11
2/1/88,94,It's A Sin,Pet Shop Boys,94,9,18
2/1/88,95,Who Will You Run To,Heart,95,7,21
2/1/88,96,Never Let Me Down Again,Depeche Mode,96,96,2
2/1/88,97,Causing A Commotion,Madonna,97,2,17
2/1/88,98,Here I Go Again,Whitesnake,98,1,27
2/1/88,99,Don't Tell Me The Time,Martha Davis,99,80,7
2/1/88,100,Don't Make Me Wait For Love,Kenny G. (Vocal By Lenny Williams),100,15,19
26/12/87,1,Faith,George Michael,1,1,10
26/12/87,2,So Emotional,Whitney Houston,3,2,9
26/12/87,3,Is This Love,Whitesnake,2,2,10
26/12/87,4,Got My Mind Set On You,George Harrison,5,4,10
26/12/87,5,Shake Your Love,Debbie Gibson,4,4,13
26/12/87,6,Don't You Want Me,Jody Watley,6,6,13
26/12/87,7,The Way You Make Me Feel,Michael Jackson,11,7,6
26/12/87,8,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,8,8,14
26/12/87,9,Cherry Bomb,John Mellencamp,13,9,10
26/12/87,10,Need You Tonight,INXS,16,10,10
26/12/87,11,Valerie,Steve Winwood,9,9,16
26/12/87,12,Tell It To My Heart(Dub),Taylor Dayne,15,12,12
26/12/87,13,Candle In The Wind,Elton John,18,13,8
26/12/87,14,Dude (Looks Like A Lady),Aerosmith,14,14,13
26/12/87,15,Hazy Shade Of Winter,The Bangles,20,15,7
26/12/87,16,Could've Been,Tiffany,24,16,5
26/12/87,17,Heaven Is A Place On Earth,Belinda Carlisle,7,1,14
26/12/87,18,There's The Girl,Heart,22,18,8
26/12/87,19,Animal,Def Leppard,21,19,12
26/12/87,20,Seasons Change,Expose,23,20,5
26/12/87,21,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,17,1,14
26/12/87,22,Crazy,Icehouse,27,22,11
26/12/87,23,I Could Never Take The Place Of Your Man,Prince,26,23,7
26/12/87,24,That's What Love Is All About,Michael Bolton,19,19,17
26/12/87,25,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,32,25,8
26/12/87,26,I Want To Be Your Man,Roger,31,26,7
26/12/87,27,Power Of Love,Laura Branigan,28,27,10
26/12/87,28,We'll Be Together,Sting,10,7,12
26/12/87,29,Should've Known Better,Richard Marx,12,3,14
26/12/87,30,Tunnel Of Love,Bruce Springsteen,35,30,4
26/12/87,31,I Live For Your Love,Natalie Cole,37,31,8
26/12/87,32,True Faith,New Order,34,32,10
26/12/87,33,Say You Will,Foreigner,43,33,4
26/12/87,34,Don't Shed A Tear,Paul Carrack,39,34,7
26/12/87,35,Pop Goes The World,Men Without Hats,40,35,9
26/12/87,36,Honestly,Stryper,44,36,8
26/12/87,37,Motortown,The Kane Gang,36,36,11
26/12/87,38,Everywhere,Fleetwood Mac,45,38,5
26/12/87,39,What Have I Done To Deserve This?,Pet Shop Boys & Dusty Springfield,48,39,3
26/12/87,40,Push It,Salt-N-Pepa,49,40,6
26/12/87,41,Just Like Heaven,The Cure,46,41,12
26/12/87,42,The One I Love,R.E.M.,25,9,15
26/12/87,43,I Think We're Alone Now,Tiffany,33,1,18
26/12/87,44,I Found Someone,Cher,51,44,6
26/12/87,45,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,52,45,6
26/12/87,46,Pump Up The Volume,M/A/R/R/S,59,46,5
26/12/87,47,I Don't Mind At All,Bourgeois Tagg,42,38,12
26/12/87,48,I Can't Help It,Bananarama,53,48,6
26/12/87,49,Skeletons,Stevie Wonder,30,19,11
26/12/87,50,I Do You,The Jets,29,20,11
26/12/87,51,Because Of You,The Cover Girls,58,51,5
26/12/87,52,Mony Mony,Billy Idol,41,1,17
26/12/87,53,In God's Country,U2,61,53,4
26/12/87,54,You And Me Tonight,Deja,57,54,6
26/12/87,55,She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),84,55,2
26/12/87,56,853-5937,Squeeze,79,56,2
26/12/87,57,I've Been In Love Before,Cutting Crew,47,9,17
26/12/87,58,(Baby Tell Me) Can You Dance,Shanice Wilson,50,50,8
26/12/87,59,Lover's Lane,Georgio,63,59,4
26/12/87,60,Hot In The City,Billy Idol,65,23,20
26/12/87,61,Never Gonna Give You Up,Rick Astley,71,61,2
26/12/87,62,Hourglass,Squeeze,38,15,15
26/12/87,63,Dear Mr. Jesus,Powersource (Solo...Sharon),82,63,2
26/12/87,64,Rhythm Of Love,Yes,86,64,2
26/12/87,65,Never Thought (That I Could Love),Dan Hill,76,65,3
26/12/87,66,System Of Survival,"Earth, Wind & Fire",60,60,9
26/12/87,67,Hot Hot Hot,Buster Poindexter & His Banshees Of Blue,85,67,3
26/12/87,68,Reason To Live,KISS,80,68,4
26/12/87,69,I Won't Forget You,Poison,54,13,17
26/12/87,70,I Need A Man,Eurythmics,87,70,2
26/12/87,71,Little Lies,Fleetwood Mac,55,4,18
26/12/87,72,Breakout,Swing Out Sister,56,6,20
26/12/87,73,Love Will Find A Way,Yes,64,30,13
26/12/87,74,Criticize,Alexander O'Neal,70,70,7
26/12/87,75,U Got The Look,Prince,75,2,22
26/12/87,76,Twilight World,Swing Out Sister,97,76,2
26/12/87,77,Throwaway,Mick Jagger,67,67,5
26/12/87,78,Brilliant Disguise,Bruce Springsteen,62,5,13
26/12/87,79,In My Dreams,REO Speedwagon,68,19,24
26/12/87,80,"Live My Life (From The Film ""Hiding Out"")",Boy George,,80,1
26/12/87,81,Rain In The Summertime,The Alarm,96,81,2
26/12/87,82,Burning Like A Flame,Dokken,98,82,2
26/12/87,83,She's Fly,Tony Terry,83,82,5
26/12/87,84,Silent Morning,Noel,74,47,19
26/12/87,85,Cherokee,Europe,72,72,5
26/12/87,86,Someone To Love Me For Me,Lisa Lisa And Cult Jam Featuring Full Force,78,78,7
26/12/87,87,We've Only Just Begun (The Romance Is Not Over),Glenn Jones,66,66,9
26/12/87,88,Lonely Won't Leave Me Alone,Glenn Medeiros,94,88,2
26/12/87,89,Let Me Be The One,Expose,69,7,20
26/12/87,90,What's Too Much,Smokey Robinson,90,79,7
26/12/87,91,You're All I Need,Motley Crue,89,83,5
26/12/87,92,Special Way,Kool & The Gang,91,72,11
26/12/87,93,Eagles Fly,Sammy Hagar,92,82,10
26/12/87,94,It's A Sin,Pet Shop Boys,93,9,17
26/12/87,95,Who Will You Run To,Heart,95,7,20
26/12/87,96,Never Let Me Down Again,Depeche Mode,,96,1
26/12/87,97,Causing A Commotion,Madonna,73,2,16
26/12/87,98,Here I Go Again,Whitesnake,77,1,26
26/12/87,99,Don't Tell Me The Time,Martha Davis,81,80,6
26/12/87,100,Don't Make Me Wait For Love,Kenny G. (Vocal By Lenny Williams),88,15,18
19/12/87,1,Faith,George Michael,1,1,9
19/12/87,2,Is This Love,Whitesnake,5,2,9
19/12/87,3,So Emotional,Whitney Houston,7,3,8
19/12/87,4,Shake Your Love,Debbie Gibson,6,4,12
19/12/87,5,Got My Mind Set On You,George Harrison,10,5,9
19/12/87,6,Don't You Want Me,Jody Watley,9,6,12
19/12/87,7,Heaven Is A Place On Earth,Belinda Carlisle,2,1,13
19/12/87,8,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,11,8,13
19/12/87,9,Valerie,Steve Winwood,13,9,15
19/12/87,10,We'll Be Together,Sting,8,7,11
19/12/87,11,The Way You Make Me Feel,Michael Jackson,17,11,5
19/12/87,12,Should've Known Better,Richard Marx,3,3,13
19/12/87,13,Cherry Bomb,John Mellencamp,16,13,9
19/12/87,14,Dude (Looks Like A Lady),Aerosmith,14,14,12
19/12/87,15,Tell It To My Heart(Dub),Taylor Dayne,15,15,11
19/12/87,16,Need You Tonight,INXS,18,16,9
19/12/87,17,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,4,1,13
19/12/87,18,Candle In The Wind,Elton John,22,18,7
19/12/87,19,That's What Love Is All About,Michael Bolton,19,19,16
19/12/87,20,Hazy Shade Of Winter,The Bangles,28,20,6
19/12/87,21,Animal,Def Leppard,24,21,11
19/12/87,22,There's The Girl,Heart,27,22,7
19/12/87,23,Seasons Change,Expose,33,23,4
19/12/87,24,Could've Been,Tiffany,38,24,4
19/12/87,25,The One I Love,R.E.M.,12,9,14
19/12/87,26,I Could Never Take The Place Of Your Man,Prince,32,26,6
19/12/87,27,Crazy,Icehouse,30,27,10
19/12/87,28,Power Of Love,Laura Branigan,31,28,9
19/12/87,29,I Do You,The Jets,20,20,10
19/12/87,30,Skeletons,Stevie Wonder,21,19,10
19/12/87,31,I Want To Be Your Man,Roger,35,31,6
19/12/87,32,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,36,32,7
19/12/87,33,I Think We're Alone Now,Tiffany,23,1,17
19/12/87,34,True Faith,New Order,37,34,9
19/12/87,35,Tunnel Of Love,Bruce Springsteen,47,35,3
19/12/87,36,Motortown,The Kane Gang,41,36,10
19/12/87,37,I Live For Your Love,Natalie Cole,42,37,7
19/12/87,38,Hourglass,Squeeze,26,15,14
19/12/87,39,Don't Shed A Tear,Paul Carrack,45,39,6
19/12/87,40,Pop Goes The World,Men Without Hats,46,40,8
19/12/87,41,Mony Mony,Billy Idol,25,1,16
19/12/87,42,I Don't Mind At All,Bourgeois Tagg,39,38,11
19/12/87,43,Say You Will,Foreigner,49,43,3
19/12/87,44,Honestly,Stryper,48,44,7
19/12/87,45,Everywhere,Fleetwood Mac,50,45,4
19/12/87,46,Just Like Heaven,The Cure,43,43,11
19/12/87,47,I've Been In Love Before,Cutting Crew,29,9,16
19/12/87,48,What Have I Done To Deserve This?,Pet Shop Boys & Dusty Springfield,60,48,2
19/12/87,49,Push It,Salt-N-Pepa,53,49,5
19/12/87,50,(Baby Tell Me) Can You Dance,Shanice Wilson,51,50,7
19/12/87,51,I Found Someone,Cher,57,51,5
19/12/87,52,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,56,52,5
19/12/87,53,I Can't Help It,Bananarama,55,53,5
19/12/87,54,I Won't Forget You,Poison,34,13,16
19/12/87,55,Little Lies,Fleetwood Mac,52,4,17
19/12/87,56,Breakout,Swing Out Sister,44,6,19
19/12/87,57,You And Me Tonight,Deja,62,57,5
19/12/87,58,Because Of You,The Cover Girls,64,58,4
19/12/87,59,Pump Up The Volume,M/A/R/R/S,66,59,4
19/12/87,60,System Of Survival,"Earth, Wind & Fire",63,60,8
19/12/87,61,In God's Country,U2,70,61,3
19/12/87,62,Brilliant Disguise,Bruce Springsteen,40,5,12
19/12/87,63,Lover's Lane,Georgio,76,63,3
19/12/87,64,Love Will Find A Way,Yes,54,30,12
19/12/87,65,Hot In The City,Billy Idol,81,23,19
19/12/87,66,We've Only Just Begun (The Romance Is Not Over),Glenn Jones,68,66,8
19/12/87,67,Throwaway,Mick Jagger,74,67,4
19/12/87,68,In My Dreams,REO Speedwagon,67,19,23
19/12/87,69,Let Me Be The One,Expose,59,7,19
19/12/87,70,Criticize,Alexander O'Neal,72,70,6
19/12/87,71,Never Gonna Give You Up,Rick Astley,,71,1
19/12/87,72,Cherokee,Europe,78,72,4
19/12/87,73,Causing A Commotion,Madonna,58,2,15
19/12/87,74,Silent Morning,Noel,69,47,18
19/12/87,75,U Got The Look,Prince,65,2,21
19/12/87,76,Never Thought (That I Could Love),Dan Hill,88,76,2
19/12/87,77,Here I Go Again,Whitesnake,77,1,25
19/12/87,78,Someone To Love Me For Me,Lisa Lisa And Cult Jam Featuring Full Force,85,78,6
19/12/87,79,853-5937,Squeeze,,79,1
19/12/87,80,Reason To Live,KISS,87,80,3
19/12/87,81,Don't Tell Me The Time,Martha Davis,80,80,5
19/12/87,82,Dear Mr. Jesus,Powersource (Solo...Sharon),,82,1
19/12/87,83,She's Fly,Tony Terry,82,82,4
19/12/87,84,She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),,84,1
19/12/87,85,Hot Hot Hot,Buster Poindexter & His Banshees Of Blue,95,85,2
19/12/87,86,Rhythm Of Love,Yes,,86,1
19/12/87,87,I Need A Man,Eurythmics,,87,1
19/12/87,88,Don't Make Me Wait For Love,Kenny G. (Vocal By Lenny Williams),75,15,17
19/12/87,89,You're All I Need,Motley Crue,83,83,4
19/12/87,90,What's Too Much,Smokey Robinson,79,79,6
19/12/87,91,Special Way,Kool & The Gang,84,72,10
19/12/87,92,Eagles Fly,Sammy Hagar,92,82,9
19/12/87,93,It's A Sin,Pet Shop Boys,61,9,16
19/12/87,94,Lonely Won't Leave Me Alone,Glenn Medeiros,,94,1
19/12/87,95,Who Will You Run To,Heart,90,7,19
19/12/87,96,Rain In The Summertime,The Alarm,,96,1
19/12/87,97,Twilight World,Swing Out Sister,,97,1
19/12/87,98,Burning Like A Flame,Dokken,,98,1
19/12/87,99,Guaranteed For Life,Millions Like Us,73,69,6
19/12/87,100,Bad,Michael Jackson,71,1,14
12/12/87,1,Faith,George Michael,3,1,8
12/12/87,2,Heaven Is A Place On Earth,Belinda Carlisle,1,1,12
12/12/87,3,Should've Known Better,Richard Marx,4,3,12
12/12/87,4,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,2,1,12
12/12/87,5,Is This Love,Whitesnake,5,5,8
12/12/87,6,Shake Your Love,Debbie Gibson,6,6,11
12/12/87,7,So Emotional,Whitney Houston,8,7,7
12/12/87,8,We'll Be Together,Sting,7,7,10
12/12/87,9,Don't You Want Me,Jody Watley,10,9,11
12/12/87,10,Got My Mind Set On You,George Harrison,11,10,8
12/12/87,11,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,12,11,12
12/12/87,12,The One I Love,R.E.M.,9,9,13
12/12/87,13,Valerie,Steve Winwood,14,13,14
12/12/87,14,Dude (Looks Like A Lady),Aerosmith,18,14,11
12/12/87,15,Tell It To My Heart(Dub),Taylor Dayne,21,15,10
12/12/87,16,Cherry Bomb,John Mellencamp,20,16,8
12/12/87,17,The Way You Make Me Feel,Michael Jackson,29,17,4
12/12/87,18,Need You Tonight,INXS,25,18,8
12/12/87,19,That's What Love Is All About,Michael Bolton,24,19,15
12/12/87,20,I Do You,The Jets,23,20,9
12/12/87,21,Skeletons,Stevie Wonder,19,19,9
12/12/87,22,Candle In The Wind,Elton John,27,22,6
12/12/87,23,I Think We're Alone Now,Tiffany,16,1,16
12/12/87,24,Animal,Def Leppard,28,24,10
12/12/87,25,Mony Mony,Billy Idol,13,1,15
12/12/87,26,Hourglass,Squeeze,15,15,13
12/12/87,27,There's The Girl,Heart,31,27,6
12/12/87,28,Hazy Shade Of Winter,The Bangles,33,28,5
12/12/87,29,I've Been In Love Before,Cutting Crew,17,9,15
12/12/87,30,Crazy,Icehouse,35,30,9
12/12/87,31,Power Of Love,Laura Branigan,34,31,8
12/12/87,32,I Could Never Take The Place Of Your Man,Prince,37,32,5
12/12/87,33,Seasons Change,Expose,39,33,3
12/12/87,34,I Won't Forget You,Poison,22,13,15
12/12/87,35,I Want To Be Your Man,Roger,41,35,5
12/12/87,36,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,43,36,6
12/12/87,37,True Faith,New Order,40,37,8
12/12/87,38,Could've Been,Tiffany,52,38,3
12/12/87,39,I Don't Mind At All,Bourgeois Tagg,38,38,10
12/12/87,40,Brilliant Disguise,Bruce Springsteen,26,5,11
12/12/87,41,Motortown,The Kane Gang,42,41,9
12/12/87,42,I Live For Your Love,Natalie Cole,45,42,6
12/12/87,43,Just Like Heaven,The Cure,44,43,10
12/12/87,44,Breakout,Swing Out Sister,30,6,18
12/12/87,45,Don't Shed A Tear,Paul Carrack,49,45,5
12/12/87,46,Pop Goes The World,Men Without Hats,48,46,7
12/12/87,47,Tunnel Of Love,Bruce Springsteen,57,47,2
12/12/87,48,Honestly,Stryper,53,48,6
12/12/87,49,Say You Will,Foreigner,59,49,2
12/12/87,50,Everywhere,Fleetwood Mac,54,50,3
12/12/87,51,(Baby Tell Me) Can You Dance,Shanice Wilson,51,51,6
12/12/87,52,Little Lies,Fleetwood Mac,32,4,16
12/12/87,53,Push It,Salt-N-Pepa,56,53,4
12/12/87,54,Love Will Find A Way,Yes,36,30,11
12/12/87,55,I Can't Help It,Bananarama,60,55,4
12/12/87,56,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,68,56,4
12/12/87,57,I Found Someone,Cher,64,57,4
12/12/87,58,Causing A Commotion,Madonna,47,2,14
12/12/87,59,Let Me Be The One,Expose,50,7,18
12/12/87,60,What Have I Done To Deserve This?,Pet Shop Boys & Dusty Springfield,,60,1
12/12/87,61,It's A Sin,Pet Shop Boys,46,9,15
12/12/87,62,You And Me Tonight,Deja,71,62,4
12/12/87,63,System Of Survival,"Earth, Wind & Fire",65,63,7
12/12/87,64,Because Of You,The Cover Girls,77,64,3
12/12/87,65,U Got The Look,Prince,58,2,20
12/12/87,66,Pump Up The Volume,M/A/R/R/S,83,66,3
12/12/87,67,In My Dreams,REO Speedwagon,63,19,22
12/12/87,68,We've Only Just Begun (The Romance Is Not Over),Glenn Jones,70,68,7
12/12/87,69,Silent Morning,Noel,62,47,17
12/12/87,70,In God's Country,U2,84,70,2
12/12/87,71,Bad,Michael Jackson,55,1,13
12/12/87,72,Criticize,Alexander O'Neal,72,72,5
12/12/87,73,Guaranteed For Life,Millions Like Us,69,69,5
12/12/87,74,Throwaway,Mick Jagger,79,74,3
12/12/87,75,Don't Make Me Wait For Love,Kenny G. (Vocal By Lenny Williams),66,15,16
12/12/87,76,Lover's Lane,Georgio,86,76,2
12/12/87,77,Here I Go Again,Whitesnake,74,1,24
12/12/87,78,Cherokee,Europe,85,78,3
12/12/87,79,What's Too Much,Smokey Robinson,80,79,5
12/12/87,80,Don't Tell Me The Time,Martha Davis,82,80,4
12/12/87,81,Hot In The City,Billy Idol,,23,18
12/12/87,82,She's Fly,Tony Terry,88,82,3
12/12/87,83,You're All I Need,Motley Crue,87,83,3
12/12/87,84,Special Way,Kool & The Gang,81,72,9
12/12/87,85,Someone To Love Me For Me,Lisa Lisa And Cult Jam Featuring Full Force,93,85,5
12/12/87,86,"Come On, Let's Go",Los Lobos,61,21,14
12/12/87,87,Reason To Live,KISS,98,87,2
12/12/87,88,Never Thought (That I Could Love),Dan Hill,,88,1
12/12/87,89,Kick The Wall,Jimmy Davis & Junction,78,67,6
12/12/87,90,Who Will You Run To,Heart,89,7,18
12/12/87,91,If You Let Me Stay,Terence Trent D'Arby,76,68,8
12/12/87,92,Eagles Fly,Sammy Hagar,91,82,8
12/12/87,93,The Real Thing,Jellybean Featuring Steven Dante,92,82,6
12/12/87,94,Boys Night Out,Timothy B. Schmit,75,25,13
12/12/87,95,Hot Hot Hot,Buster Poindexter & His Banshees Of Blue,,95,1
12/12/87,96,Casanova,Levert,67,5,18
12/12/87,97,Reservations For Two,Dionne & Kashif,96,62,7
12/12/87,98,Where The Streets Have No Name,U2,73,13,14
12/12/87,99,No One In The World,Anita Baker,90,44,17
12/12/87,100,Lost In Emotion,Lisa Lisa And Cult Jam,95,1,20
5/12/87,1,Heaven Is A Place On Earth,Belinda Carlisle,2,1,11
5/12/87,2,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,1,1,11
5/12/87,3,Faith,George Michael,5,3,7
5/12/87,4,Should've Known Better,Richard Marx,4,4,11
5/12/87,5,Is This Love,Whitesnake,11,5,7
5/12/87,6,Shake Your Love,Debbie Gibson,10,6,10
5/12/87,7,We'll Be Together,Sting,8,7,9
5/12/87,8,So Emotional,Whitney Houston,16,8,6
5/12/87,9,The One I Love,R.E.M.,12,9,12
5/12/87,10,Don't You Want Me,Jody Watley,14,10,10
5/12/87,11,Got My Mind Set On You,George Harrison,19,11,7
5/12/87,12,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,17,12,11
5/12/87,13,Mony Mony,Billy Idol,3,1,14
5/12/87,14,Valerie,Steve Winwood,20,14,13
5/12/87,15,Hourglass,Squeeze,18,15,12
5/12/87,16,I Think We're Alone Now,Tiffany,7,1,15
